Type,ID,Title,S1,S2,S3,S4,S5,S6,S7,S8,Sentence
P0022,395,39岁郭碧婷正式复出！虎背熊腰胖了50斤，复出原因疑曝光,,,,,,,,,要知道向太年轻时也是明艳四射的大美人，如今因为身体原因吃药导致发福，但眉眼间依稀可见当年的风采
P0104,396,上体重秤吧!科学告诉你 每天称重一次 最容易减肥,很快又回到,,,,,,,,相比之下，那些不常称重的人，其中不少很快又回到了“胖纸”的行列
P0235,397,全红婵遭网暴：新华字典都不会查！回农村老家吧,,,,,,,,,9月13日，全红婵正式进入暨南大学，成为一名大学生，但是她明显变胖、变壮，引起不小争议
P0478,398,微胖入秋别这么穿！显胖又土气，真的太丑了！,,,,,,,,,所以按照这个思路的话，非常简单，我还是推荐微胖的姐妹尝试一些大领口的衣服，这样就会起到一个视觉转移的作用
P0534,399,擺脫病態性肥胖 健保機械手臂輔助手術助減重,,,,,,,,,医师提醒，身体质量指数（BMI）超过40称为病态性肥胖，健保署已将机械手臂辅助手术纳入给付，帮助患者摆脱恶梦
P0069,400,Rebel Wilson承认在减肥期间用过Ozempic，最近因为压力而复胖14公斤,,,,,,,,,现年44岁的Wilson 在2020年曾减肥35公斤，虽然最近因为压力大而复胖了14公斤，但是她自爆曾经在减肥期间短暂使用过那种针剂
P0487,401,惊了！最新数据：全澳超4成上班族体重超标！上班没时间管理自己的身材？一套动作10分钟，相当于跑步3000米，健身房1小时,,,,,,,,,甚至买菜时被人叫大妈▼ 不甘心就此胖下去的我，远赴美国进修运动管理专业，希望找到省时又高效的速瘦变美方法
P0684,402,澳洲254斤胖女减肥128斤！不吃药不节食，完克土澳长肥魔咒！,,,,,,,,,就在小伙伴们纷纷受到土澳高热量食品的诅咒变成小胖子的时候，人家澳洲一位菇凉居然就默默地减肥，瘦了下来
P0899,403,肥胖兼三高易患代謝綜合症 增患慢性病風險,,,,,,,,,可能导致非酒精性脂肪肝疾病：与腹部肥胖和胰岛素抗性有关
P0408,404,女性出現這種情況 反映玉體欠安,,,,,,,,,"体质偏寒的,不应再喝冰凉饮料,不宜多吃生冷瓜果+至于肥胖或循环欠佳者,多多运动,是让您重拾健康的不二法门"
P1069,405,长得胖算什么，“体态崩了”才可怕！明明打扮精致，看着却更土了,,,,,,,,,⑵身材微胖的女人改善好体态，状态能年轻十岁 体态好为什么能显年轻
P0145,406,中年因“发福”变“大妈”？网友：不同阶段不同美，别身材焦虑,,,,,,,,,中年发福并不意味着失去美丽，而是我们进入了一个更加成熟和丰富的人生阶段
P0628,407,沈腾儿子6岁生日宴在高级餐厅举行，小狮子蹦蹦跳跳，白白胖胖,,,,,,,,,婚后诞下儿子后 身材严重发福，不知道她是否身体原因，还是根本就不在意别人的眼光，自己舒服 就好
P0373,408,在澳洲，胖是可以被原谅的！,变胖,,,,,,,,"没人注意身材，没人在意打扮，就算你美到倾国倾城，也不会有人多看你一眼，久而久之，太好看就成了街上的""另类""，不注意身材和衣品反而成了理所当然，""变胖""就不知不觉攻破了你的心理防线，就算你能在这样的环境中保持自我，下面这些可真的不一定能扛得住，生活悠闲，心宽体胖"
P0625,409,汪峰带森林北在新疆过七夕，为她买珠宝男友力十足,,,,,,,,,森林北靠颜值吃饭，自然不会让自己发福，然而她的生图还是一次次翻车
P0992,410,贾玲被质疑体重反弹，最新机场生图流出，网友：傻眼了,,,,,,,,,贾玲自嘲：我帮她兜底，以后大家说最胖小龙女就是我啦
P0169,411,什么时候才能停止对马思纯身材的审视？,,,,,,,,,林青霞有小肚子，也不妨碍她成为一代巨星
P0924,412,脂肪肝泛滥背后，是中国人的代谢危机,,,,,,,,,中心型肥胖的形成，主要是由于脂肪过多堆积在腹腔
P0239,413,关晓彤最新状态惹争议:发福脸肿 年龄感尽显,,,,,,,,,不少网友已经开始担心她的新剧了，关晓彤近几年作品反响平平，好不容易又拍了新戏，路透曝光之后，关晓彤的身材就引起网友热 议，如今再加上肿胀的面部状态，如果关晓彤想靠这部剧重新振作的话，那她还是得在管理身材的同时也管理一下生活习惯了
P0629,414,"没想到!如果胖得「稳定」,其实是一种长寿优势",,,,,,,,,适当超重的前提是腰腹不能胖 2024年，中国疾病预防控制中心研究团队发表在《欧洲心脏杂志》上的一项研究发现，适当超重但腰细的人，死亡风险更低
P1095,415,面相变了!贾玲最新露面 体重竟反弹回归原状,再度 “变胖,,,,,,,,再度 “变胖” 与新电影的低调姿态 如今，让人意想不到的是，曾经的 “瘦导演” 贾玲竟又朝着 “胖导演” 的方向变化了，这一变化也让不少人猜测，她是不是又要为 新电影《转念花开》造势了
P0895,416,肥胖人群越来越多，都是脂肪惹的祸？这2个原因才是关键！,越来越多,,,,,,,,"我秃了、没精神啊 脸好粗糙 …肥胖人群越来越多,都是脂肪惹的祸?这2个原因才是关键! 如果仕减肥过程中做了降低代的瑞误 工作,比如一-盲目节食,就会直接降 低代谢,自然也就瘦不下来了"
P0406,417,奇葩！就因男友喜欢胖子！澳洲美女模特增肥至357斤！网友们都替她急死了！,,,,,,,,,我增胖不是为了他，而是为了我自己
P0656,418,港星陈键锋时隔两年晒自拍!满脸肉变发福中年男,,,,,,,,,陈键锋因脑血管遗传病影响而淡出娱乐圈，生活变得低调，去年有网民在贴出一张陈键锋现身加拿大机场的照片，见他一头金发兼凸腩，被指与单立文撞样
P0932,419,"英国最胖的人:体重890斤创世界纪录,成功减重‘三个贾玲’!被美国女子求爱追到英国…",,,,,,,,,保罗的身材实在是太胖了，门都出不去，最后只好拆墙才把他抬出来，甚至救护车都装不下他
P0051,420,"500磅肥胖女子起诉Lyft歧视,司机因担心爆胎而拒载",,,,,,,,,当她上前与司机对质时，据称司机告诉她，她的体型过大，无法坐进车的后座，还声称她的体重可能会损坏车辆轮胎
P0433,421,定期健康檢查 數據紅字莫慌張 三高異常、代謝症候群 讓專業醫事人員幫助您,,,,,,,,,国民健康署吴昭军署长提醒，若是发现血糖异常且有以下任两项因子（腹部肥胖、血压偏高、空腹三酸甘油脂偏高、高密度胆固醇偏低），即代表已有代谢症候群
P0445,422,【專家話你知】破除常見糖尿病迷思,,,,,,,,,肥胖人士患糖尿病的机会较大，但也有某些糖尿病的患者体型较纤瘦
P1089,423,陸飲食結構研究：麵比飯易發胖,,,,,,,,,一项研究称，吃面比吃饭更容易发胖
P0922,424,胖瘦由“菌”决定！增加肠道「瘦菌」，日本美慈利：这些食物让你越吃越瘦！,,,,,,,,,拟杆菌门可以在我们体内阻断游离脂肪酸进入到脂肪细胞内，而是将游离脂肪酸送给肌肉细胞，让肌肉来消耗游离脂肪酸，而不是储存到脂肪细胞内变成我们身上的赘肉，这样就可以避免你的身体发胖了
P0347,425,唐代以胖为美？从唐代服饰探究其真假,,,,,,,,,在杨玉环这样“胖”的情况下，唐明皇还专宠她，对于统治者的“顺从”使得欣赏“丰腴”的一种审美趋势发展了起来，更令后世百姓认为唐代“以胖为美”
P0797,426,"知名港星现身任贤齐演唱会!体重飙升,肚大如球",又胖,,,,,,,,一身黑色时尚套装现身的林雪看起来精神不错，59岁的他已经头发花白，体型上和过往一样，依旧很胖，很多网民更表示，一段时间没见林雪，他似乎又胖了不少
P0552,427,日本全球最瘦，却又全球最“寿”！日本人为啥这么瘦、又那么寿？,,,,,,,,,再加上他们从“骨感即美”这个审美角度硬把自己往瘦里逼，你看昭和时代流行健康丰腴的美人，可到了平成年间，骨感美就上了台面，女性不瘦成竹竿都不好意思出门，街上走两步，都怀疑自己“超重”了
P0970,428,让你更受欢迎的7 条社交法则,,,,,,,,,跟矮人 不谈身高，跟胖人不说体重，跟穷人不提 钱财，跟老人不聊年龄
P0048,429,200斤女孩为美狂瘦至90斤 ！要么瘦，要么死,,,,,,,,,许多女孩在青春期迎来身材焦虑，电视上女性的曼妙身材和发育期发胖的自己形成鲜明对比，身边无论家人、朋友，甚至不相识的路人，都可以对你的身材指指点点
P0043,430,62岁千百惠去世原因曝光，患病后发胖到150斤，知三当三晚年凄凉,,,,,,,,,这些年，千百惠的病情就一直不稳定，反反复复发作，而通过她发布的视频可以看出，在2个月前，千百惠也胖了不少
P0401,431,太極八卦功夫 特有的圓運動,,,,,,,,,"配合 「专气致柔」的道家腹式深呼吸, 促使内脏器官进行自我推拿按摩运 动,内部脂肪也就不会积存下来, 这样肚腹自然平坦没有大肚腩,身 材适中不肥不瘦,活动时就灵活敏 捷多了"
P0484,432,怕被医生嫌弃胖，澳洲女性越发不敢看病了...,,,,,,,,,医生却一口断言 “肥胖女性夸大疼痛”，并说只要减重，问题就能解决
P0726,433,澳洲致命威胁，正在逼近,,,,,,,,,澳人食物份量增长高达 66%，这在澳人 “发福” 过程中起到了关键作用
P0686,434,澳洲人的地域黑太精确！四位数字把你看得透透的！破解方法只有一个！,,,,,,,,,这下西澳人全澳胖子最多的名号算是实锤了
P1082,435,陈妍希「一天只吃一顿饭」 遭批制造容貌焦虑引发争议,,,,,,,,,女星陈妍希凭借电影《那些年，我们一起追的女孩》沉佳宜一角爆红，成为「国民初恋」，不过她主演古装 剧《神雕侠侣》时，却因脸颊微肉被网友笑亏是「小笼包」，所以之后她只要稍微水肿就会遭到酸民嘲笑
P1031,436,"退圈12年后,51岁刀郎发福油腻 网友:撞脸范伟",,,,,,,,,和看起来没多少变化的妻子相比，刀郎的变化可谓是非常的大，脸肉眼可见的圆润，双下巴清晰可见，尤其是站起来的时候，更是明显
P0169,437,什么时候才能停止对马思纯身材的审视？,,,,,,,,,普通身材被贴上“胖”的标签，丰满更成为一种“原罪”
P0524,438,拒绝中年“发福”，从这12件小事入手，生活化“减脂”！,,,,,,,,,果然，中年人心痛的“点”，就连眼前的体重都是“失控”的
P0014,439,24岁大胃王胖到去世！狂吃成600斤“肉山”-,,,,,,,,,（Kultur在家接受治疗） 今年1月，土耳其知名主播Testo Taylan前去探望他，交谈期间，Kultur全程躺在床上，面部肥肉挤压导致眼睛都无法睁开，看得人十分心酸
P0357,440,国家喊你减肥真相曝光：中国已成超重大国，胖下去后果太严重,,,,,,,,,男性腰围≥90厘米、女性≥85厘米就算“腹型肥胖”
P0257,441,"减肥还能“健脑”!体重减少1%,大脑年轻了9个月",,,,,,,,,节食减肥：饿成易胖体质 严控摄入热量，体重自然下降，但身体也会做出调整以适应“不良环境”，最明显的就是基础代谢降低
P0179,442,体重120斤以上的女人，别再穿阔腿裤了！换成这3种打扮更时尚显瘦,,,,,,,,,而且这种下装所需注意的搭配技巧也很少，更利于微胖女性使用
P0399,443,“天然泻药”被发现，一周吃几次，排出宿便降体重，简直福音,一胖就总是先胖这个小肚腩,,,,,,,,随着年龄的增长，我你是否也有着跟我一样的烦恼，那就是越来越容易发胖，而且一胖就总是先胖这个小肚腩，真是愁死我了
P1075,444,防止肥胖，要像猪一样吃饭,,,,,,,,,而且猪猪还发展出了“顺应生理时钟、不容易发胖的自然进食法” ，而人类已经不幸失去了这种本能
P0036,445,52岁港星陈慧珊现身大学，皮肤松垮身材发福似大妈，被指面带苦相,,,,,,,,,她穿了一件白色的衬衣，加咖绿色的长裙，裙子虽然说不上出彩，但也没有出错，但她所穿的白衬衣，却将人衬托得非常臃肿，因此当她微微发福的脸颊，配上这身衣服后，才会看起来身材发福似大妈
P0192,446,侮辱or玩笑？华人也在用的“修图神器”引发争议，已紧急下架,,,,,,,,,有人让AI帮自己修改自己的健身图，并配文“这下春节能管住嘴了”，言外之意是不想变成照片中胖胖的那个人
P0921,447,“胖死”成真！欧洲人拿什么拯救失控的体重…连“小瘦子”法国人都“膨胀”了？,,,,,,,,,除此之外，快餐文化也被看成是法国人变胖的症结之一
P0406,448,奇葩！就因男友喜欢胖子！澳洲美女模特增肥至357斤！网友们都替她急死了！,,,,,,,,,小两口的感情也越来越好，每天都到处虐狗，只要出门就会先在家拍一张合照，随着时间的流失，增加的不仅仅是他们之间的感情，还有罗西的体重，虽然可能看脸可能还看不太出来，但是罗西已经成了所有人眼中的胖女人了
P0932,449,"英国最胖的人:体重890斤创世界纪录,成功减重‘三个贾玲’!被美国女子求爱追到英国…",,,,,,,,,不幸的是，他的庞大身躯使得所有的行动都变得十分显眼，第一次出手就被捕
P0568,450,"最严重的青少年肥胖爆发:中国胖娃3000万,速度罕见",,,,,,,,,在刘云曼所在儿童肥胖门诊，医生们一般不直接用“胖”形容肥胖儿童，而是代之以“大体重”
